Exch,ExchType,Scripcode,Name,Series,Expiry,CpType,StrikeRate,WireCat,ISIN,FullName
N,C,1805,KABRAEXTRU,EQ,1980-01-01 00:00:00,XX,0,D,INE900B01029,KABRA EXTRUSION TECHNIK L
N,C,1808,KAJARIACER,EQ,1980-01-01 00:00:00,XX,0,A,INE217B01036,KAJARIA CERAMICS LTD
N,C,1811,KAKATCEM,EQ,1980-01-01 00:00:00,XX,0,Z,INE437B01014,KAKATIYA CEM SUGAR &IND L
N,C,1814,KALPATPOWR,EQ,1980-01-01 00:00:00,XX,0,B,INE220B01022,KALPATARU POWER TRANS. LT
N,C,1826,KAMATHOTEL,EQ,1980-01-01 00:00:00,XX,0,Z,INE967C01018,KAMAT HOTELS (I) LTD
N,C,1835,KANORICHEM,EQ,1980-01-01 00:00:00,XX,0,Z,INE138C01024,KANORIA CHEMICALS & INDUS
N,C,1838,KARURVYSYA,EQ,1980-01-01 00:00:00,XX,0,B,INE036D01028,KARUR VYSYA BANK LTD
N,C,1841,KCP,EQ,1980-01-01 00:00:00,XX,0,C,INE805C01028,KCP LTD
N,C,1859,KESORAMIND,EQ,1980-01-01 00:00:00,XX,0,D,INE087A01019,KESORAM INDUSTRIES LTD
N,C,1879,ACRYSIL,EQ,1980-01-01 00:00:00,XX,0,C,INE482D01024,ACRYSIL LIMITED
N,C,1901,CUMMINSIND,EQ,1980-01-01 00:00:00,XX,0,A,INE298A01020,CUMMINS INDIA LTD
N,C,1919,KOPRAN,EQ,1980-01-01 00:00:00,XX,0,D,INE082A01010,KOPRAN LTD
N,C,1922,KOTAKBANK,EQ,1980-01-01 00:00:00,XX,0,E,INE237A01028,KOTAK MAHINDRA BANK LTD
N,C,1927,LIQUIDETF,EQ,1980-01-01 00:00:00,XX,0,E,INF740KA1EU7,DSP LIQUID ETF
N,C,1937,KREBSBIO,EQ,1980-01-01 00:00:00,XX,0,Z,INE268B01013,KREBS BIOCHEMICALS & IND
N,C,1949,KSB,EQ,1980-01-01 00:00:00,XX,0,B,INE999A01015,KSB LIMITED
N,C,1964,TRENT,EQ,1980-01-01 00:00:00,XX,0,B,INE849A01020,TRENT LTD
N,C,1979,LAXMIMACH,EQ,1980-01-01 00:00:00,XX,0,B,INE269B01029,LAKSHMI MACHINES LTD
N,C,1994,LIBERTSHOE,EQ,1980-01-01 00:00:00,XX,0,Z,INE557B01019,LIBERTY SHOES LTD
N,C,1997,LICHSGFIN,EQ,1980-01-01 00:00:00,XX,0,B,INE115A01026,LIC HOUSING FINANCE LTD
N,C,2004,AHLADA,EQ,1980-01-01 00:00:00,XX,0,Z,INE00PV01013,AHLADA ENGINEERS LIMITED
N,C,2018,LUMAXIND,EQ,1980-01-01 00:00:00,XX,0,D,INE162B01018,LUMAX INDUSTRIES LTD
N,C,2028,LYKALABS,EQ,1980-01-01 00:00:00,XX,0,Z,INE933A01014,LYKA LABS LTD
N,C,2029,IRFC,EQ,1980-01-01 00:00:00,XX,0,E,INE053F01010,INDIAN RAILWAY FIN CORP L
N,C,2031,M&M,EQ,1980-01-01 00:00:00,XX,0,E,INE101A01026,MAHINDRA & MAHINDRA LTD
N,C,2043,RAMCOCEM,EQ,1980-01-01 00:00:00,XX,0,A,INE331A01037,THE RAMCO CEMENTS LIMITED
N,C,2048,INDIGOPNTS,EQ,1980-01-01 00:00:00,XX,0,A,INE09VQ01012,INDIGO PAINTS LIMITED
N,C,2049,CHENNPETRO,EQ,1980-01-01 00:00:00,XX,0,C,INE178A01016,CHENNAI PETROLEUM CORP LT
N,C,2056,HOMEFIRST,EQ,1980-01-01 00:00:00,XX,0,B,INE481N01025,HOME FIRST FIN CO IND LTD
N,C,2073,VTL,EQ,1980-01-01 00:00:00,XX,0,A,INE825A01012,VARDHMAN TEXTILES LIMITED
N,C,2085,MAHSCOOTER,EQ,1980-01-01 00:00:00,XX,0,C,INE288A01013,MAHARASHTRA SCOOTERS LTD
N,C,2088,MAHSEAMLES,EQ,1980-01-01 00:00:00,XX,0,B,INE271B01025,MAHARASHTRA SEAMLESS LTD
N,C,2106,MANGLMCEM,EQ,1980-01-01 00:00:00,XX,0,D,INE347A01017,MANGALAM CEMENT LTD
N,C,2107,STOVEKRAFT,EQ,1980-01-01 00:00:00,XX,0,B,INE00IN01015,STOVE KRAFT LIMITED
N,C,2109,MANGTIMBER,EQ,1980-01-01 00:00:00,XX,0,Z,INE805B01012,MANGALAM TIMBER PRODUCTS
N,C,2112,MARALOVER,EQ,1980-01-01 00:00:00,XX,0,Z,INE882A01013,MARAL OVERSEAS LTD
N,C,2124,MASTEK,EQ,1980-01-01 00:00:00,XX,0,C,INE759A01021,MASTEK LTD
N,C,2142,MFSL,EQ,1980-01-01 00:00:00,XX,0,B,INE180A01020,MAX FINANCIAL SERV LTD
N,C,2144,BDL,EQ,1980-01-01 00:00:00,XX,0,B,INE171Z01018,BHARAT DYNAMICS LIMITED
N,C,2168,RAJMET,EQ,1980-01-01 00:00:00,XX,0,Z,INE00KV01014,RAJNANDINI METAL LIMITED
N,C,2176,AKG,EQ,1980-01-01 00:00:00,XX,0,Z,INE00Y801016,AKG EXIM LIMITED
N,C,2181,BOSCHLTD,EQ,1980-01-01 00:00:00,XX,0,A,INE323A01026,BOSCH LIMITED
N,C,2183,SUNDARMHLD,EQ,1980-01-01 00:00:00,XX,0,D,INE202Z01029,SUNDARAM FINANCE HOLD LTD
N,C,2188,GENCON,EQ,1980-01-01 00:00:00,XX,0,Z,INE854S01022,GENERIC ENG CONS PROJ LTD
N,C,2202,MIRCELECTR,EQ,1980-01-01 00:00:00,XX,0,Z,INE831A01028,MIRC ELECTRONICS LTD
N,C,2256,PENINLAND,EQ,1980-01-01 00:00:00,XX,0,Z,INE138A01028,PENINSULA LAND LIMITED
N,C,2259,MOREPENLAB,EQ,1980-01-01 00:00:00,XX,0,C,INE083A01026,MOREPEN LAB. LTD
N,C,2263,BANDHANBNK,EQ,1980-01-01 00:00:00,XX,0,A,INE545U01014,BANDHAN BANK LIMITED
N,C,2268,MOTOGENFIN,EQ,1980-01-01 00:00:00,XX,0,Z,INE861B01023,MOTOR & GENERAL FINANCE L
N,C,2275,IRISDOREME,EQ,1980-01-01 00:00:00,XX,0,Z,INE01GN01017,IRIS CLOTHINGS LIMITED
N,C,2277,MRF,EQ,1980-01-01 00:00:00,XX,0,A,INE883A01011,MRF LTD
N,C,2283,MRPL,EQ,1980-01-01 00:00:00,XX,0,B,INE103A01014,MRPL
N,C,2289,HLEGLAS,EQ,1980-01-01 00:00:00,XX,0,B,INE461D01010,HLE GLASCOAT LIMITED
N,C,2294,MTNL,EQ,1980-01-01 00:00:00,XX,0,C,INE153A01019,MAHANAGAR TELEPHONE NIGAM
N,C,2303,HAL,EQ,1980-01-01 00:00:00,XX,0,B,INE066F01012,HINDUSTAN AERONAUTICS LTD
N,C,2306,BESTAGRO,EQ,1980-01-01 00:00:00,XX,0,D,INE052T01013,BEST AGROLIFE LIMITED
N,C,2307,MUNJALSHOW,EQ,1980-01-01 00:00:00,XX,0,D,INE577A01027,MUNJAL SHOWA LTD
N,C,2313,MURUDCERA,EQ,1980-01-01 00:00:00,XX,0,Z,INE692B01014,MURUDESHWAR CERAMICS LTD
N,C,2316,HEIDELBERG,EQ,1980-01-01 00:00:00,XX,0,A,INE578A01017,HEIDELBERGCEMENT (I) LTD
N,C,2319,NCC,EQ,1980-01-01 00:00:00,XX,0,C,INE868B01028,NCC LIMITED
N,C,2320,SMCGLOBAL,EQ,1980-01-01 00:00:00,XX,0,D,INE103C01036,SMC GLOBAL SECURITIES LTD
N,C,2328,CPSEETF,EQ,1980-01-01 00:00:00,XX,0,E,INF457M01133,CPSE ETF
N,C,2350,NURECA,EQ,1980-01-01 00:00:00,XX,0,Z,INE0DSF01015,NURECA LIMITED
N,C,2354,KARDA,EQ,1980-01-01 00:00:00,XX,0,Z,INE278R01034,KARDA CONSTRUCTIONS LTD
N,C,2385,NAVNETEDUL,EQ,1980-01-01 00:00:00,XX,0,C,INE060A01024,NAVNEET EDUCATION LTD
N,C,2397,SANDHAR,EQ,1980-01-01 00:00:00,XX,0,C,INE278H01035,SANDHAR TECHNOLOGIES LTD
N,C,2406,NEULANDLAB,EQ,1980-01-01 00:00:00,XX,0,C,INE794A01010,NEULAND LAB LTD.
N,C,2412,PEL,EQ,1980-01-01 00:00:00,XX,0,A,INE140A01024,PIRAMAL ENTERPRISES LTD
N,C,2421,NILKAMAL,EQ,1980-01-01 00:00:00,XX,0,B,INE310A01015,NILKAMAL LIMITED
N,C,2431,RAILTEL,EQ,1980-01-01 00:00:00,XX,0,B,INE0DD101019,RAILTEL CORP OF IND LTD
N,C,2435,NETFCONSUM,EQ,1980-01-01 00:00:00,XX,0,A,INF204KA1LD7,NIP IND ETF CONSUMPTION
N,C,2439,NKIND,EQ,1980-01-01 00:00:00,XX,0,Z,INE542C01019,NK INDUSTRIES LTD
N,C,2442,NOCIL,EQ,1980-01-01 00:00:00,XX,0,B,INE163A01018,NOCIL LIMITED
N,C,2454,CENTRUM,EQ,1980-01-01 00:00:00,XX,0,Z,INE660C01027,CENTRUM CAPITAL LIMITED
N,C,2463,MIDHANI,EQ,1980-01-01 00:00:00,XX,0,B,INE099Z01011,MISHRA DHATU NIGAM LTD
N,C,2475,ONGC,EQ,1980-01-01 00:00:00,XX,0,E,INE213A01029,OIL AND NATURAL GAS CORP.
N,C,2481,ONWARDTEC,EQ,1980-01-01 00:00:00,XX,0,Z,INE229A01017,ONWARD TECHNOLOGIES LTD
N,C,2489,ISEC,EQ,1980-01-01 00:00:00,XX,0,B,INE763G01038,ICICI SECURITIES LIMITED
N,C,2492,SILGO,EQ,1980-01-01 00:00:00,XX,0,Z,INE01II01013,SILGO RETAIL LIMITED
N,C,2493,ORIENTHOT,EQ,1980-01-01 00:00:00,XX,0,D,INE750A01020,ORIENT HOTELS LTD
N,C,2496,ORIENTPPR,EQ,1980-01-01 00:00:00,XX,0,D,INE592A01026,ORIENT PAPER AND INDS LTD
N,C,2513,BCLIND,EQ,1980-01-01 00:00:00,XX,0,D,INE412G01016,BCL INDUSTRIES LIMITED
N,C,2514,OSWALAGRO,EQ,1980-01-01 00:00:00,XX,0,Z,INE142A01012,OSWAL AGRO MILLS LTD
N,C,2535,PGHH,EQ,1980-01-01 00:00:00,XX,0,A,INE179A01014,P&G HYGIENE & HEALTH CARE
N,C,2562,HUHTAMAKI,EQ,1980-01-01 00:00:00,XX,0,B,INE275B01026,HUHTAMAKI INDIA LIMITED
N,C,2589,PATSPINLTD,EQ,1980-01-01 00:00:00,XX,0,Z,INE790C01014,PATSPIN INDIA LTD
N,C,2595,3PLAND,EQ,1980-01-01 00:00:00,XX,0,Z,INE105C01023,3P LAND HOLDINGS LIMITED
N,C,2598,AMJLAND,EQ,1980-01-01 00:00:00,XX,0,Z,INE606A01024,AMJ LAND HOLDINGS LIMITED
N,C,2606,LEMONTREE,EQ,1980-01-01 00:00:00,XX,0,B,INE970X01018,LEMON TREE HOTELS LTD
N,C,2610,PEARLPOLY,EQ,1980-01-01 00:00:00,XX,0,Z,INE844A01013,PEARL POLYMERS LTD
N,C,2614,HERANBA,EQ,1980-01-01 00:00:00,XX,0,B,INE694N01015,HERANBA INDUSTRIES LTD
N,C,2627,KOTAKIT,EQ,1980-01-01 00:00:00,XX,0,E,INF174KA1GC5,KOTAKMAMC - KOTAKIT
N,C,2636,NETFDIVOPP,EQ,1980-01-01 00:00:00,XX,0,Z,INF204KA1MS3,NIP IND ETF DIV OPP
N,C,2643,PFIZER,EQ,1980-01-01 00:00:00,XX,0,A,INE182A01018,PFIZER LTD
N,C,2649,PHILIPCARB,EQ,1980-01-01 00:00:00,XX,0,B,INE602A01023,PHILIPS CARBON BLACK LTD
N,C,2664,PIDILITIND,EQ,1980-01-01 00:00:00,XX,0,A,INE318A01026,PIDILITE INDUSTRIES LTD
N,C,2687,POLYPLEX,EQ,1980-01-01 00:00:00,XX,0,B,INE633B01018,POLYPLEX CORPORATION LTD
N,C,2708,PRAKASH,EQ,1980-01-01 00:00:00,XX,0,Z,INE603A01013,PRAKASH INDUSTRIES LTD
N,C,2709,MTARTECH,EQ,1980-01-01 00:00:00,XX,0,B,INE864I01014,MTAR TECHNOLOGIES LIMITED
N,C,2711,PRECOT,EQ,1980-01-01 00:00:00,XX,0,Z,INE283A01014,PRECOT LIMITED
N,C,2717,PRECWIRE,EQ,1980-01-01 00:00:00,XX,0,D,INE372C01029,PRECISION WIRES INDIA LTD
N,C,2720,PREMIER,EQ,1980-01-01 00:00:00,XX,0,Z,INE342A01018,PREMIER LIMITED
N,C,2739,PRSMJOHNSN,EQ,1980-01-01 00:00:00,XX,0,B,INE010A01011,PRISM JOHNSON LIMITED
N,C,2783,JUBLINGREA,EQ,1980-01-01 00:00:00,XX,0,B,INE0BY001018,JUBILANT INGREVIA LIMITED
N,C,2794,RSWM,EQ,1980-01-01 00:00:00,XX,0,D,INE611A01016,RSWM LIMITED
N,C,2799,CHEMFAB,EQ,1980-01-01 00:00:00,XX,0,Z,INE783X01023,CHEMFAB ALKALIS LIMITED
N,C,2809,RAJSREESUG,EQ,1980-01-01 00:00:00,XX,0,Z,INE562B01019,RAJSHREE SUGAR & CHEMICAL
N,C,2814,ARVEE,EQ,1980-01-01 00:00:00,XX,0,Z,INE006Z01016,ARVEE LABORATORIES I LTD
N,C,2816,RALLIS,EQ,1980-01-01 00:00:00,XX,0,B,INE613A01020,RALLIS INDIA LTD
N,C,2829,ANURAS,EQ,1980-01-01 00:00:00,XX,0,B,INE930P01018,ANUPAM RASAYAN INDIA LTD
N,C,2837,RANASUG,EQ,1980-01-01 00:00:00,XX,0,Z,INE625B01014,RANA SUGARS LTD.
N,C,2841,LXCHEM,EQ,1980-01-01 00:00:00,XX,0,B,INE576O01020,LAXMI ORGANIC INDUS LTD
N,C,2844,RANEHOLDIN,EQ,1980-01-01 00:00:00,XX,0,D,INE384A01010,RANE HOLDINGS LIMITED
N,C,2854,CRAFTSMAN,EQ,1980-01-01 00:00:00,XX,0,B,INE00LO01017,CRAFTSMAN AUTOMATION LTD
N,C,2859,RAYMOND,EQ,1980-01-01 00:00:00,XX,0,B,INE301A01014,RAYMOND LTD
N,C,2866,RCF,EQ,1980-01-01 00:00:00,XX,0,B,INE027A01015,RASHTRIYA CHEMICALS & FER
N,C,2868,HITECH,EQ,1980-01-01 00:00:00,XX,0,D,INE106T01017,HI-TECH PIPES LIMITED
N,C,2885,RELIANCE,EQ,1980-01-01 00:00:00,XX,0,E,INE002A01018,RELIANCE INDUSTRIES LTD
N,C,2909,RICOAUTO,EQ,1980-01-01 00:00:00,XX,0,D,INE209B01025,RICO AUTO INDUSTRIES LTD
N,C,2912,RIIL,EQ,1980-01-01 00:00:00,XX,0,C,INE046A01015,RELIANCE INDUSTRIAL INFRA
N,C,2939,RUBYMILLS,EQ,1980-01-01 00:00:00,XX,0,Z,INE301D01026,THE RUBY MILLS LTD
N,C,2955,KALYANKJIL,EQ,1980-01-01 00:00:00,XX,0,B,INE303R01014,KALYAN JEWELLERS IND LTD
N,C,2963,SAIL,EQ,1980-01-01 00:00:00,XX,0,B,INE114A01011,STEEL AUTHORITY OF INDIA
N,C,2969,SAKHTISUG,EQ,1980-01-01 00:00:00,XX,0,Z,INE623A01011,SAKTHI SUGARS LTD
N,C,2970,SURYODAY,EQ,1980-01-01 00:00:00,XX,0,C,INE428Q01011,SURYODAY SMALL FIN BK LTD
N,C,2972,ORIENTELEC,EQ,1980-01-01 00:00:00,XX,0,B,INE142Z01019,ORIENT ELECTRIC LIMITED
N,C,2979,ORTINLAB,EQ,1980-01-01 00:00:00,XX,0,Z,INE749B01020,ORTIN LABORATORIES LTD
N,C,2988,SANDESH,EQ,1980-01-01 00:00:00,XX,0,Z,INE583B01015,SANDESH LTD
N,C,2997,SANGHIIND,EQ,1980-01-01 00:00:00,XX,0,Z,INE999B01013,SANGHI INDUSTRIES LTD
N,C,2998,SUVIDHAA,EQ,1980-01-01 00:00:00,XX,0,Z,INE018401013,SUVIDHAA INFOSERVE LTD
N,C,3001,ICICI500,EQ,1980-01-01 00:00:00,XX,0,E,INF109KC1V59,ICICIPRAMC - ICICI500
N,C,3002,WONDERLA,EQ,1980-01-01 00:00:00,XX,0,C,INE066O01014,WONDERLA HOLIDAYS LTD.
N,C,3010,AXISTECETF,EQ,1980-01-01 00:00:00,XX,0,E,INF846K01Y96,AXISAMC - AXISTECETF
N,C,3021,SOTL,EQ,1980-01-01 00:00:00,XX,0,C,INE035D01012,SAVITA OIL TECHNOLO. LTD
N,C,3022,NETFSDL26,EQ,1980-01-01 00:00:00,XX,0,E,INF204KC1022,RELCAPAMC-NETFSDL26
N,C,3024,JINDALSAW,EQ,1980-01-01 00:00:00,XX,0,B,INE324A01024,JINDAL SAW LIMITED
N,C,3045,SBIN,EQ,1980-01-01 00:00:00,XX,0,E,INE062A01020,STATE BANK OF INDIA
N,C,3048,SCI,EQ,1980-01-01 00:00:00,XX,0,C,INE109A01011,SHIPPING CORP OF INDIA LT
N,C,3063,VEDL,EQ,1980-01-01 00:00:00,XX,0,B,INE205A01025,VEDANTA LIMITED
N,C,3066,SESHAPAPER,EQ,1980-01-01 00:00:00,XX,0,D,INE630A01024,SESHASAYEE PAPER & BOARDS
N,C,3078,SHANTIGEAR,EQ,1980-01-01 00:00:00,XX,0,D,INE631A01022,SHANTHI GEARS LTD
N,C,3088,INDOSTAR,EQ,1980-01-01 00:00:00,XX,0,B,INE896L01010,INDOSTAR CAPITAL FIN LTD
N,C,3099,SHREDIGCEM,EQ,1980-01-01 00:00:00,XX,0,C,INE232A01011,SHREE DIGVIJAY CEM CO LTD
N,C,3103,SHREECEM,EQ,1980-01-01 00:00:00,XX,0,E,INE070A01015,SHREE CEMENT LIMITED
N,C,3126,SHREYANIND,EQ,1980-01-01 00:00:00,XX,0,Z,INE231C01019,SHREYANS INDUSTRIES LTD
N,C,3127,BARBEQUE,EQ,1980-01-01 00:00:00,XX,0,B,INE382M01027,BARBEQUE NATION HOSP. LTD
N,C,3129,SHREYAS,EQ,1980-01-01 00:00:00,XX,0,Z,INE757B01015,SHREYAS SHIPPING & LOGIST
N,C,3138,HONDAPOWER,EQ,1980-01-01 00:00:00,XX,0,C,INE634A01018,HONDA I POWER PRODUCT LTD
N,C,3149,BORORENEW,EQ,1980-01-01 00:00:00,XX,0,C,INE666D01022,BOROSIL RENEWABLES LTD
N,C,3150,SIEMENS,EQ,1980-01-01 00:00:00,XX,0,A,INE003A01024,SIEMENS LTD
N,C,3162,SIMPLEXINF,EQ,1980-01-01 00:00:00,XX,0,Z,INE059B01024,SIMPLEX INFRASTRUCTURES L
